,Data,Ora,Sec,Latitud.,Longit.,Prof.,Mag,Nf,Gap,Dst,Rms,Erh,Erz,Prof corr,x,y,z,Deltatime,weight_calc,weights,Classe,Classe_spaziale
310,1993-07-15,321,29.63,44.2128,8.2283,6.15,2,20,184,2,0.22,1.5,1.0,-6150.0,1438377.1148833365,4895815.731275661,-6150.0,1656,0.5833333333333334,0.5833333333333334,11,1
311,1993-07-15,323,32.71,44.2053,8.1987,4.4,2,14,149,1,0.12,1.4,0.8,-4400.0,1436004.2807230512,4895005.320794539,-4400.0,1656,0.33333333333333337,0.33333333333333337,11,1
312,1993-07-16,309,54.81,44.2095,8.2245,5.6,2,14,266,1,0.09,1.0,0.6,-5600.0,1438070.0765148606,4895452.045700991,-5600.0,1657,0.33333333333333337,0.33333333333333337,11,1
313,1993-07-17,546,4.4,44.2095,8.2608,11.49,2,28,190,4,0.21,2.1,1.8,-11490.0,1440970.198839835,4895425.301912033,-11490.0,1658,0.9166666666666667,0.9166666666666667,11,1
314,1993-07-17,552,31.39,44.2203,8.2245,5.33,2,18,182,2,0.17,1.2,0.7,-5330.0,1438081.4049046647,4896651.649145178,-5330.0,1658,0.5,0.5,11,1
316,1993-07-17,607,37.16,44.2257,8.2438,7.04,2,22,184,3,0.17,1.2,0.9,-7040.0,1439628.585550243,4897237.072788537,-7040.0,1658,0.6666666666666666,0.6666666666666666,11,1
317,1993-07-17,626,36.85,44.2075,8.266,12.24,2,31,131,5,0.2,1.2,1.1,-12240.0,1441383.6579108997,4895199.427296131,-12240.0,1658,1.0416666666666667,1.0,11,1
318,1993-07-17,644,19.42,44.2288,8.2452,7.95,2,22,184,4,0.14,0.9,0.7,-7950.0,1439743.5709360626,4897580.375154153,-7950.0,1658,0.6666666666666666,0.6666666666666666,11,1
319,1993-07-17,651,27.48,44.2053,8.2193,6.09,2,14,266,1,0.1,1.0,0.8,-6090.0,1437650.1975221864,4894989.469833472,-6090.0,1658,0.33333333333333337,0.33333333333333337,11,1
320,1993-07-17,700,15.27,44.2128,8.218,6.95,2,20,249,1,0.19,1.5,1.1,-6950.0,1437554.2610082547,4895823.515081159,-6950.0,1658,0.5833333333333334,0.5833333333333334,11,1
321,1993-07-17,702,53.2,44.2267,8.2477,6.71,2,13,185,4,0.07,0.8,0.5,-6710.0,1439941.1012646712,4897345.285792103,-6710.0,1658,0.29166666666666663,0.29166666666666663,11,1
322,1993-07-17,706,22.04,44.23,8.2542,7.57,2,15,185,4,0.15,1.3,0.9,-7570.0,1440463.5854473202,4897707.095618204,-7570.0,1658,0.375,0.375,11,1
323,1993-07-17,717,12.3,44.2375,8.2373,6.97,2,20,179,4,0.21,1.3,1.0,-6970.0,1439121.5990461728,4898552.556474863,-6970.0,1658,0.5833333333333334,0.5833333333333334,11,1
324,1993-07-17,734,5.37,44.2288,8.2503,6.97,2,14,185,4,0.14,1.0,1.1,-6970.0,1440150.8930231784,4897576.642984348,-6970.0,1658,0.33333333333333337,0.33333333333333337,11,1
325,1993-07-17,739,16.19,44.2278,8.2568,8.15,2,22,186,4,0.19,0.9,0.7,-8150.0,1440669.0235025145,4897460.848333947,-8150.0,1658,0.6666666666666666,0.6666666666666666,11,1
326,1993-07-17,754,45.16,44.2375,8.245,7.5,2,22,182,4,0.18,1.2,0.8,-7500.0,1439736.4849470626,4898546.872159734,-7500.0,1658,0.6666666666666666,0.6666666666666666,11,1
327,1993-07-17,807,25.76,44.2095,8.2297,6.18,2,8,290,2,0.04,1.3,0.7,-6180.0,1438485.5210788492,4895448.136000614,-6180.0,1658,0.08333333333333331,0.08333333333333331,11,1
328,1993-07-17,814,48.86,44.2117,8.1908,4.18,2,14,152,1,0.14,1.3,1.1,-4180.0,1435380.0835003909,4895722.38453752,-4180.0,1658,0.33333333333333337,0.33333333333333337,11,1
329,1993-07-17,817,25.6,44.2075,8.2167,5.56,2,14,266,1,0.14,1.1,0.7,-5560.0,1437444.7909428875,4895235.811003609,-5560.0,1658,0.33333333333333337,0.33333333333333337,11,1
330,1993-07-17,843,46.52,44.2182,8.227,6.62,2,18,254,2,0.13,1.0,0.6,-6620.0,1438278.9055452163,4896416.509782644,-6620.0,1658,0.5,0.5,11,1
331,1993-07-17,848,37.19,44.2075,8.1933,4.36,2,14,133,1,0.07,1.0,0.5,-4360.0,1435575.2268433354,4895253.907529266,-4360.0,1658,0.33333333333333337,0.33333333333333337,11,1
332,1993-07-17,851,32.81,44.2375,8.2502,4.85,2,21,183,5,0.2,1.3,1.4,-4850.0,1440151.732551107,4898543.066019036,-4850.0,1658,0.625,0.625,11,1
333,1993-07-17,856,49.83,44.231,8.2373,7.9,2,22,182,3,0.15,1.3,0.7,-7900.0,1439114.8911841884,4897830.57057173,-7900.0,1658,0.6666666666666666,0.6666666666666666,11,1
334,1993-07-17,908,37.77,44.2182,8.2425,7.55,2,22,185,3,0.19,1.1,0.8,-7550.0,1439517.067520285,4896404.971078377,-7550.0,1658,0.6666666666666666,0.6666666666666666,11,1
336,1993-07-17,921,55.25,44.2172,8.2077,4.03,2,14,222,1,0.14,1.3,0.8,-4030.0000000000005,1436736.122304943,4896320.129451934,-4030.0000000000005,1658,0.33333333333333337,0.33333333333333337,11,1
337,1993-07-17,926,41.15,44.2117,8.227,5.73,2,16,184,2,0.13,1.8,0.8,-5730.0,1438272.109499202,4895694.526234348,-5730.0,1658,0.41666666666666663,0.41666666666666663,11,1
338,1993-07-17,941,56.38,44.2332,8.245,5.73,2,16,183,4,0.17,1.0,0.7,-5730.0,1439732.0921361549,4898069.250649403,-5730.0,1658,0.41666666666666663,0.41666666666666663,11,1
339,1993-07-17,959,31.29,44.2288,8.2607,6.04,2,19,187,5,0.15,0.9,0.5,-6040.0,1440981.5105709152,4897569.110667483,-6040.0,1658,0.5416666666666666,0.5416666666666666,11,1
340,1993-07-17,1035,0.1,44.2138,8.2452,9.89,2,31,129,3,0.22,1.3,1.2,-9890.0,1439728.255129474,4895914.257650633,-9890.0,1658,1.0416666666666667,1.0,11,1
341,1993-07-17,1048,19.73,44.2138,8.2193,5.95,2,18,254,1,0.18,1.7,1.5,-5950.0,1437659.172280539,4895933.601336363,-5950.0,1658,0.5,0.5,11,1
342,1993-07-17,1108,22.62,44.2095,8.2685,12.24,2,35,131,5,0.23,1.4,1.0,-12240.0,1441585.376212905,4895419.793723052,-12240.0,1658,1.2083333333333333,1.0,11,1
343,1993-07-17,1118,59.16,44.2397,8.245,5.73,2,22,182,5,0.21,1.0,0.9,-5730.0,1439738.7325638533,4898791.236790521,-5730.0,1658,0.6666666666666666,0.6666666666666666,11,1
344,1993-07-17,1121,28.5,44.2095,8.2115,5.69,2,16,182,0,0.13,1.4,1.4,-5690.0,1437031.4650397154,4895461.934996454,-5690.0,1658,0.41666666666666663,0.41666666666666663,11,1
345,1993-07-17,1151,39.01,44.2247,8.2425,8.7,2,22,184,3,0.15,1.0,0.6,-8700.0,1439523.7281207722,4897126.955361475,-8700.0,1658,0.6666666666666666,0.6666666666666666,11,1
346,1993-07-17,1849,58.46,44.2117,8.2167,5.95,2,20,249,1,0.17,1.3,1.1,-5950.0,1437449.2402975631,4895702.323052762,-5950.0,1658,0.5833333333333334,0.5833333333333334,11,1
347,1993-07-17,1900,0.56,44.2042,8.2128,5.27,2,14,254,1,0.13,1.8,1.2,-5270.0,1437129.683864054,4894872.245157979,-5270.0,1658,0.33333333333333337,0.33333333333333337,11,1
348,1993-07-19,1218,41.9,44.2588,8.2397,5.2,2,18,166,6,0.19,1.3,1.2,-5200.0,1439335.1693091847,4900916.6764621725,-5200.0,1660,0.5,0.5,11,1
349,1993-07-19,2325,6.27,44.2075,8.2142,5.47,2,14,265,0,0.08,1.0,0.6,-5470.0,1437245.0512033466,4895237.71898691,-5470.0,1660,0.33333333333333337,0.33333333333333337,11,1
350,1993-07-20,610,39.09,44.2182,8.2503,7.19,2,20,252,4,0.28,1.6,1.4,-7190.0,1440140.1425303237,4896399.25287397,-7190.0,1661,0.5833333333333334,0.5833333333333334,11,1
351,1993-07-20,1123,46.44,44.231,8.2373,7.55,2,16,182,3,0.19,0.8,0.9,-7550.0,1439114.8911841884,4897830.57057173,-7550.0,1661,0.41666666666666663,0.41666666666666663,11,1
352,1993-07-20,1126,43.47,44.2117,8.227,5.51,2,13,267,2,0.11,1.2,0.5,-5510.0,1438272.109499202,4895694.526234348,-5510.0,1661,0.29166666666666663,0.29166666666666663,11,1
353,1993-07-25,1713,16.92,44.2288,8.2477,6.71,2,20,184,4,0.2,1.5,0.8,-6710.0,1439943.2386275157,4897578.542498567,-6710.0,1666,0.5833333333333334,0.5833333333333334,11,1
354,1993-07-25,1847,48.51,44.2138,8.2193,5.33,2,15,266,1,0.09,1.1,0.7,-5330.0,1437659.172280539,4895933.601336363,-5330.0,1666,0.375,0.375,11,1
355,1993-08-09,1651,4.23,44.2075,8.2167,5.33,2,12,266,1,0.07,1.1,0.5,-5330.0,1437444.7909428875,4895235.811003609,-5330.0,1681,0.25,0.25,11,1
356,1993-08-09,1725,38.85,44.216,8.227,6.0,2,18,183,2,0.16,1.6,0.7,-6000.0,1438276.6052554958,4896172.146029506,-6000.0,1681,0.5,0.5,11,1
357,1993-08-09,1737,34.11,44.2342,8.2385,7.13,2,20,182,4,0.15,1.2,0.8,-7130.0,1439214.0251503875,4898185.120027187,-7130.0,1681,0.5833333333333334,0.5833333333333334,11,1
358,1993-08-11,2032,51.77,44.2172,8.2077,4.47,2,14,138,1,0.09,1.5,0.8,-4470.0,1436736.122304943,4896320.129451934,-4470.0,1683,0.33333333333333337,0.33333333333333337,11,1
359,1993-08-12,550,31.46,44.2288,8.2607,6.62,2,18,187,5,0.14,1.2,0.7,-6620.0,1440981.5105709152,4897569.110667483,-6620.0,1684,0.5,0.5,11,1
360,1993-08-15,1718,56.36,44.231,8.2477,6.93,2,20,184,4,0.19,1.0,0.8,-6930.0,1439945.4778566584,4897822.906757971,-6930.0,1687,0.5833333333333334,0.5833333333333334,11,1
361,1993-08-16,1229,58.53,44.2288,8.258,6.04,2,17,186,5,0.17,1.2,0.6,-6040.0,1440765.8694821356,4897571.056063857,-6040.0,1688,0.45833333333333337,0.45833333333333337,11,1
362,1993-08-26,1333,17.72,44.2332,8.227,6.26,2,14,171,3,0.22,0.8,0.8,-6260.0,1438294.5917802362,4898082.628753263,-6260.0,1698,0.33333333333333337,0.33333333333333337,11,1
363,1993-10-22,627,8.0,44.2438,8.2477,5.69,2,8,182,5,0.12,2.8,0.8,-5690.0,1439958.50786686,4899244.66429046,-5690.0,1755,0.08333333333333331,0.08333333333333331,11,1
364,1993-12-17,838,24.67,44.2385,8.2593,6.6,2,14,185,5,0.12,0.9,0.7,-6600.0,1440879.4181141285,4898647.543358651,-6600.0,1811,0.33333333333333337,0.33333333333333337,11,1
365,1993-12-17,935,13.15,44.2117,8.227,5.78,2,8,290,2,0.06,1.4,0.7,-5780.0,1438272.109499202,4895694.526234348,-5780.0,1811,0.08333333333333331,0.08333333333333331,11,1
366,1993-12-25,1042,56.59,44.201,8.2375,10.56,2,36,74,2,0.19,1.0,0.9,-10560.0,1439099.9229792983,4894498.190069959,-10560.0,1819,1.25,1.0,11,1
367,1993-12-25,1052,36.73,44.2117,8.227,7.15,2,20,226,2,0.11,0.8,0.5,-7150.0,1438272.109499202,4895694.526234348,-7150.0,1819,0.5833333333333334,0.5833333333333334,11,1
368,1993-12-25,1055,40.06,44.231,8.2322,7.55,2,22,180,3,0.17,1.0,0.7,-7550.0,1438707.58423753,4897834.36722591,-7550.0,1819,0.6666666666666666,0.6666666666666666,11,1
369,1993-12-25,1102,50.52,44.2053,8.2142,5.78,2,22,225,1,0.24,1.1,0.7,-5780.0,1437242.7132882904,4894993.355663162,-5780.0,1819,0.6666666666666666,0.6666666666666666,11,1
370,1993-12-25,1122,27.71,44.2203,8.2452,7.5,2,10,185,3,0.12,1.0,0.8,-7500.0,1439734.891468455,4896636.241372343,-7500.0,1819,0.16666666666666669,0.16666666666666669,11,1
371,1993-12-25,1130,25.85,44.2225,8.2297,6.31,2,21,225,2,0.17,1.3,0.8,-6310.0,1438499.0659676872,4896892.103332316,-6310.0,1819,0.625,0.625,11,1
372,1993-12-25,1322,51.24,44.201,8.1987,5.07,2,14,172,1,0.17,1.6,1.2,-5070.0,1435999.621327896,4894527.701786015,-5070.0,1819,0.33333333333333337,0.33333333333333337,11,1
373,1993-12-25,2247,21.2,44.231,8.2425,6.4,2,15,183,4,0.19,1.2,1.4,-6400.0,1439530.1845274845,4897826.725516755,-6400.0,1819,0.375,0.375,11,1
374,1993-12-25,2250,38.23,44.2353,8.258,7.02,2,23,185,5,0.23,1.6,0.8,-7020.0,1440772.3950900754,4898293.041595884,-7020.0,1819,0.7083333333333334,0.7083333333333334,11,1
